21698,4,0,Plac Inwalidów
21698,14,0,Urzędnicza
21698,24,1,Stary Kleparz
21698,50,0,Dworzec Główny Tunel
21698,50,2,Wlotowa
21698,24,0,Cmentarz Podgórski
21698,6,0,Kabel
21698,50,0,Kuklińskiego
21703,21,0,Piasta Kołodzieja
21703,22,0,Borsucza
21703,11,0,Smolki
21703,1,0,Jubilat
21703,8,0,Filharmonia
21703,10,0,Wawel
21703,1,0,Plac Wszystkich Świętych
21703,1,0,Starowiślna
21703,24,0,Batorego
21703,20,0,Teatr Bagatela
21703,52,0,Dworzec Główny
21703,24,0,Nowosądecka
21703,9,0,Bieżanowska
21703,13,0,Prokocim Szpital
21703,24,0,Kabel
21703,3,0,Dworcowa
21703,50,0,Lipska
21703,20,0,Zabłocie
21703,9,0,Kuklińskiego
21703,14,0,Fabryczna
21703,50,0,Rondo Mogilskie
21703,9,0,Stella-Sawickiego
21703,22,0,Centralna
21703,5,0,Czyżyny
21703,1,0,Cienista
21703,22,0,Agencja Kraków Wschód
21703,52,0,Os.Piastów
21703,19,0,Łagiewniki ZUS
21703,13,1,Biprostal
21703,11,0,Norymberska
21703,18,0,Lipińskiego
21703,8,0,Rzemieślnicza
21703,24,0,Starowiślna
21703,1,0,Hala Targowa
21703,8,0,Bronowice
21703,3,0,Dworzec Główny Zachód
21703,22,1,Francesco Nullo
21703,52,0,Cystersów
21703,14,1,Rondo Mogilskie
21703,1,0,M1 Al. Pokoju
21703,44,0,Muzeum Lotnictwa
21703,4,1,AWF
21703,14,0,Rondo Czyżyńskie
21703,9,0,Rondo Hipokratesa
21703,1,0,Wańkowicza
21703,5,0,Wańkowicza
21703,4,0,Wzgórza Krzesławickie
21703,8,1,Sanktuarium Bożego Miłosierdzia
21703,52,1,Ruczaj
21703,6,1,Jubilat
21703,22,3,Stradom
21703,6,0,Stradom
21703,24,0,Św.Wawrzyńca
21703,19,0,Św.Wawrzyńca
21703,6,0,Plac Wszystkich Świętych
21703,18,2,Teatr Bagatela
21703,4,0,Plac Inwalidów
21703,14,0,Urzędnicza
21703,24,1,Stary Kleparz
21703,50,0,Dworzec Główny Tunel
21703,50,2,Wlotowa
21703,24,0,Cmentarz Podgórski
21703,6,0,Kabel
21703,50,0,Kuklińskiego
21703,5,1,Rondo Mogilskie
21703,9,0,TAURON Arena Kraków Wieczysta
21703,10,0,TAURON Arena Kraków Wieczysta
21703,4,3,Plac Centralny im. R.Reagana
21708,21,0,Piasta Kołodzieja
21708,22,0,Borsucza
21708,11,0,Smolki
21708,1,0,Jubilat
21708,8,0,Filharmonia
21708,10,0,Wawel
21708,1,0,Plac Wszystkich Świętych
21708,1,0,Starowiślna
21708,24,0,Batorego
21708,20,0,Teatr Bagatela
21708,52,0,Dworzec Główny
21708,24,0,Nowosądecka
21708,9,0,Kabel
21708,13,0,Prokocim Szpital
21708,24,0,Kabel
21708,3,0,Dworcowa
21708,50,1,Gromadzka
21708,20,0,Zabłocie
21708,9,0,Kuklińskiego
21708,14,0,Fabryczna
21708,50,0,Rondo Mogilskie
21708,9,0,Stella-Sawickiego
21708,22,0,Centralna
21708,5,0,Czyżyny
21708,1,0,Cienista
21708,22,0,Agencja Kraków Wschód
21708,52,0,Os.Piastów
21708,19,0,Łagiewniki ZUS
21708,13,1,Urzędnicza
21708,11,0,Norymberska
21708,18,0,Lipińskiego
21708,8,0,Rzemieślnicza
21708,24,0,Starowiślna
21708,1,0,Hala Targowa
21708,8,2,Głowackiego
21708,3,0,Dworzec Główny Zachód
21708,22,1,Francesco Nullo
21708,52,0,Cystersów
21708,14,1,Rondo Mogilskie
21708,1,0,M1 Al. Pokoju
21708,44,0,Muzeum Lotnictwa
21708,4,1,AWF
21708,14,0,Rondo Czyżyńskie
21708,9,0,Rondo Hipokratesa
21708,1,0,Wańkowicza
21708,5,0,Wańkowicza
21708,4,0,Wzgórza Krzesławickie
21708,8,1,Sanktuarium Bożego Miłosierdzia
21708,52,1,Ruczaj
21708,6,1,Jubilat
21708,22,3,Stradom
21708,6,0,Stradom
21708,24,0,Św.Wawrzyńca
21708,19,0,Św.Wawrzyńca
21708,6,0,Plac Wszystkich Świętych
21708,18,2,Teatr Bagatela
21708,4,0,Plac Inwalidów
21708,14,0,Urzędnicza
21708,24,1,Stary Kleparz
21708,50,0,Dworzec Główny Tunel
21708,50,2,Wlotowa
21708,24,0,Cmentarz Podgórski
21708,6,0,Kabel
21708,50,0,Kuklińskiego
21708,5,1,Rondo Mogilskie
21708,9,0,TAURON Arena Kraków Wieczysta
21708,10,0,TAURON Arena Kraków Wieczysta
21708,4,3,Plac Centralny im. R.Reagana
21708,16,2,Os.Zgody
21708,16,0,Suche Stawy
21708,10,1,Bardosa
21713,21,0,Piasta Kołodzieja
21713,22,0,Borsucza
21713,11,0,Smolki
21713,1,0,Jubilat
21713,8,0,Filharmonia
21713,10,0,Wawel
21713,1,0,Plac Wszystkich Świętych
21713,1,0,Starowiślna
21713,24,0,Batorego
21713,20,0,Teatr Bagatela
21713,52,0,Dworzec Główny
21713,24,0,Nowosądecka
21713,9,0,Kabel
21713,13,0,Prokocim Szpital
21713,24,0,Kabel
21713,3,0,Dworcowa
21713,50,1,Gromadzka
21713,20,0,Zabłocie
21713,9,1,Gromadzka
21713,14,0,Fabryczna
21713,50,0,Rondo Mogilskie
21713,9,1,AWF
21713,22,0,Centralna
21713,5,0,Czyżyny
21713,1,0,Cienista
21713,22,0,Agencja Kraków Wschód
21713,52,0,Os.Piastów
21713,19,0,Łagiewniki ZUS
21713,13,1,Urzędnicza
21713,11,0,Norymberska
21713,18,0,Lipińskiego
21713,8,0,Rzemieślnicza
21713,24,0,Starowiślna
21713,1,0,Hala Targowa
21713,8,2,Głowackiego
21713,3,0,Dworzec Główny Zachód
21713,22,1,Francesco Nullo
21713,52,0,Cystersów
21713,14,1,Rondo Mogilskie
21713,1,0,M1 Al. Pokoju
21713,44,0,Muzeum Lotnictwa
21713,4,1,AWF
21713,14,0,Rondo Czyżyńskie
21713,9,0,Rondo Hipokratesa
